Event_ID,Line,Station,Machine_ID,Tool_ID,Operator_ID,Part_No,Part_Type,BOM_Version,Energy_Consumption,Cycle_Time,Defect_Code,Scrap_Reason,Inspection_Result,VIN,Supplier,Supplier_Lot,WO,Rework_Flag,Andon_Flag,Production_Target,Actual_Output,Maintenance_Flag,Warranty_Flag,TS_dt,Torque_Nm,Temp_C,Defect_Normalized,Shift_Derived,Inspection_Source_Normalized,Anomaly_Flag,BOM_Valid
1635,GA-2,STN-09,MCH-007,TL-001,OP-0006,656-ABC,ENGINE,BOM-2,344.81,70.95,TORQ_OOS,Temperature High,Pass,TMW***********ZF7,SUP-01,LOT-5584,WO-83931,False,1,73,73,0,0,2026-10-03 19:37:00,55.64121,75.52038999999999,Reject,Evening,Automated,False,True
1649,BODY-1,STN-09,MCH-012,TL-020,OP-0013,857-JKL,ENGINE,BOM-1,261.06,77.11,Unknown,Unknown,Pass,W0K***********ZX7,SUP-09,LOT-1475,WO-13478,False,0,52,45,0,0,2026-10-03 19:44:00,48.6837,81.89505,Repair,Evening,Human,False,True
1670,PAINT-1,STN-09,MCH-013,TL-004,OP-0045,236-GHI,INTERIOR,BOM-1,303.73,74.43,Unknown,Unknown,Pass,250***********B9E,SUP-01,LOT-4463,WO-58001,False,0,58,54,0,0,2026-10-03 19:54:00,48.66754,83.09831,Reject,Evening,Automated,False,True
1680,PAINT-1,STN-09,MCH-007,TL-007,OP-0003,934-DEF,INTERIOR,BOM-1,325.09,68.35,Unknown,Unknown,Pass,6Z4***********DSE,SUP-09,LOT-6895,WO-44417,False,0,65,55,0,1,2026-10-03 19:59:00,56.40794,75.57861,Repair,Evening,Human,False,True
1696,PAINT-1,STN-09,MCH-006,TL-002,OP-0023,223-GHI,ENGINE,BOM-3,421.38,58.07,Unknown,Unknown,Pass,3DF***********6C9,SUP-01,LOT-6128,WO-21844,False,0,61,62,0,0,2026-10-03 20:07:00,50.3586,77.58216,Unknown,Evening,Human,False,True
1700,BODY-1,STN-09,MCH-015,TL-030,OP-0007,826-GHI,INTERIOR,BOM-2,147.9,74.12,Unknown,Torque Out Of Spec,Pass,JXM***********0S0,SUP-02,LOT-8600,WO-30813,False,0,72,74,0,0,2026-10-03 20:09:00,50.27533,170.35685,OK,Evening,Automated,True,True
1873,PAINT-1,STN-09,MCH-003,TL-015,OP-0005,303-GHI,ENGINE,BOM-1,164.69,50.66,Unknown,Unknown,Pass,XRE***********L5Z,SUP-02,LOT-9735,WO-87051,False,1,74,75,0,0,2026-10-03 21:36:00,43.248008,66.61142000000001,Unknown,Evening,Automated,False,True
1970,GA-1,STN-09,MCH-016,TL-009,OP-0044,836-DEF,BODY,BOM-1,277.51,72.23,TEMP_OOS,Torque Out Of Spec,Rework,EFN***********K7P,SUP-09,LOT-1525,WO-93510,False,0,63,62,0,0,2026-10-03 22:24:00,47.01248,86.22332,OK,Night,Human,False,True
1998,BODY-1,STN-09,MCH-005,TL-017,OP-0016,750-GHI,INTERIOR,BOM-2,120.82,44.86,Unknown,Unknown,Pass,DUE***********PBB,SUP-01,LOT-1712,WO-94801,False,0,65,65,0,0,2026-10-03 22:38:00,47.78451,68.0814,Repair,Night,Automated,False,True
2025,GA-1,STN-09,MCH-002,TL-028,OP-0025,838-GHI,BODY,BOM-2,285.7,59.8,LEAK,Unknown,Pass,HJ4***********DA1,SUP-09,LOT-9411,WO-57524,False,0,70,72,0,0,2026-10-03 22:52:00,54.069295,170.83751999999998,Repair,Night,Human,True,True
1931,GA-1,STN-09,MCH-003,TL-002,OP-0004,819-JKL,ENGINE,BOM-2,192.0,56.67,TEMP_OOS,Temperature High,Pass,3R8***********74T,SUP-02,LOT-4665,WO-65578,False,0,70,70,0,0,2026-10-03 23:10:00,47.65596,76.71202000000001,Unknown,Night,Human,False,True
2145,GA-2,STN-09,MCH-020,TL-022,OP-0047,567-GHI,INTERIOR,BOM-3,131.48,59.5,Unknown,Unknown,Pass,L7B***********EHM,SUP-02,LOT-6916,WO-43729,False,0,59,54,0,0,2026-10-03 23:52:00,50.90767,101.19890000000001,NA,Night,Automated,False,True
2180,GA-2,STN-09,MCH-003,TL-007,OP-0027,780-DEF,ELECTRICAL,BOM-1,320.53,54.15,LEAK,Unknown,Pass,L8F***********EG2,SUP-01,LOT-3866,WO-49070,False,0,66,69,0,0,2026-11-03 00:09:00,52.34094,168.9975,Reject,Night,Human,True,True
2183,PAINT-1,STN-09,MCH-015,TL-008,OP-0007,267-DEF,BODY,BOM-3,285.7,56.42,TORQ_OOS,Unknown,Pass,NXT***********90J,SUP-01,LOT-2226,WO-74466,False,0,75,76,0,0,2026-11-03 00:11:00,54.113376,76.79232,Reject,Night,Human,False,True
2193,GA-2,STN-09,MCH-009,TL-029,OP-0048,340-ABC,ENGINE,BOM-1,344.14,51.91,Unknown,Unknown,Fail,CM7***********FB7,SUP-02,LOT-1971,WO-96976,False,0,65,65,0,0,2026-11-03 00:16:00,56.97075,82.22264999999999,Reject,Night,Automated,False,True
2304,BODY-1,STN-09,MCH-011,TL-016,OP-0050,861-ABC,BODY,BOM-2,208.04,58.56,LEAK,Torque Out Of Spec,Pass,PFN***********VTM,SUP-09,LOT-9021,WO-91610,False,0,64,57,0,0,2026-11-03 01:11:00,49.27380000000001,58.28730000000001,NA,Night,Automated,False,True
2312,GA-1,STN-09,MCH-020,TL-018,OP-0040,898-GHI,ENGINE,BOM-3,178.2,67.97,TORQ_OOS,Torque Out Of Spec,Rework,FDC***********4V5,SUP-02,LOT-7596,WO-79726,False,0,53,54,0,0,2026-11-03 01:15:00,43.2881,71.37503,Repair,Night,Human,False,True
2314,GA-1,STN-09,MCH-018,TL-011,OP-0016,548-GHI,ENGINE,BOM-1,278.03,48.65,TORQ_OOS,Visual Defect,Pass,WR3***********75M,SUP-09,LOT-2734,WO-57330,False,0,72,67,0,0,2026-11-03 01:16:00,40.183248,162.35856,NA,Night,Human,True,True
2323,GA-2,STN-09,MCH-012,TL-001,OP-0045,123-GHI,INTERIOR,BOM-2,325.1,64.55,TORQ_OOS,Unknown,Fail,ETM***********EWY,SUP-09,LOT-5791,WO-46106,False,0,79,71,0,0,2026-11-03 01:21:00,47.0725,87.6044,Reject,Night,Human,False,True
2411,PAINT-1,STN-09,MCH-020,TL-022,OP-0050,551-JKL,INTERIOR,BOM-3,317.6,54.63,Unknown,Unknown,Pass,187***********6ET,SUP-09,LOT-2953,WO-61761,False,0,53,54,0,0,2026-11-03 02:05:00,55.5681,88.6326,Reject,Night,Automated,False,True
2378,GA-1,STN-09,MCH-013,TL-018,OP-0012,465-ABC,INTERIOR,BOM-1,212.2,56.97,LEAK,Unknown,Pass,VG3***********0SD,SUP-01,LOT-6098,WO-57765,False,0,57,61,0,0,2026-11-03 02:10:00,55.8215,61.753750000000004,Reject,Night,Human,False,True
2454,GA-2,STN-09,MCH-014,TL-014,OP-0016,322-GHI,BODY,BOM-1,279.59,71.23,VISUAL,Unknown,Pass,CZD***********JHC,SUP-02,LOT-1893,WO-60291,False,0,66,57,1,0,2026-11-03 02:26:00,52.98216,70.30127999999999,Reject,Night,Human,False,True
2469,GA-1,STN-09,MCH-019,TL-007,OP-0046,605-ABC,ELECTRICAL,BOM-3,387.67,57.86,Unknown,Unknown,Rework,EW7***********U6F,SUP-01,LOT-5896,WO-40533,False,0,68,63,0,0,2026-11-03 02:34:00,49.21785,90.68565,Repair,Night,Automated,False,True
2509,GA-2,STN-09,MCH-002,TL-013,OP-0034,323-ABC,ENGINE,BOM-2,321.96,58.39,TEMP_OOS,Unknown,Pass,D6Y***********YBY,SUP-01,LOT-9672,WO-18603,False,0,70,63,0,0,2026-11-03 02:54:00,39.7254,143.01144,Unknown,Night,Human,True,True
2527,GA-2,STN-09,MCH-009,TL-028,OP-0029,184-GHI,ELECTRICAL,BOM-1,238.4,53.44,TORQ_OOS,Torque Out Of Spec,Pass,UDR***********92J,SUP-09,LOT-8008,WO-54668,False,1,70,70,0,0,2026-11-03 03:03:00,50.55192,192.36663,Reject,Night,Automated,True,True
2572,BODY-1,STN-09,MCH-004,TL-001,OP-0009,135-DEF,BODY,BOM-3,200.56,61.68,TORQ_OOS,Visual Defect,Pass,S91***********VCZ,SUP-09,LOT-3590,WO-58731,False,0,73,64,0,0,2026-11-03 03:25:00,50.45,90.2046,Unknown,Night,Automated,False,True
2583,GA-2,STN-09,MCH-019,TL-030,OP-0046,991-JKL,BODY,BOM-3,187.09,69.33,Unknown,Torque Out Of Spec,Pass,A02***********XLW,SUP-02,LOT-9745,WO-31952,False,0,74,68,0,0,2026-11-03 03:31:00,42.89607,63.80911999999999,Repair,Night,Human,False,True
2625,BODY-1,STN-09,MCH-007,TL-027,OP-0027,774-ABC,ELECTRICAL,BOM-3,284.62,53.91,Unknown,Unknown,Fail,0XG***********PLM,SUP-02,LOT-9158,WO-81909,False,0,58,52,0,0,2026-11-03 03:52:00,53.083920000000006,78.81852,Unknown,Night,Human,False,True
2653,BODY-1,STN-09,MCH-018,TL-027,OP-0050,197-GHI,ENGINE,BOM-3,253.06,59.23,Unknown,Torque Out Of Spec,Unknown,EE9***********0WM,SUP-01,LOT-2991,WO-28243,False,0,53,43,0,0,2026-11-03 04:06:00,47.1086,172.35603,Repair,Night,Human,True,True
2657,GA-1,STN-09,MCH-014,TL-028,OP-0016,931-DEF,INTERIOR,BOM-2,157.86,39.39,TORQ_OOS,Temperature High,Pass,UA4***********ZWH,SUP-01,LOT-1298,WO-52000,False,0,53,56,0,0,2026-11-03 04:08:00,51.12396,76.03308,Reject,Night,Human,False,True
2672,BODY-1,STN-09,MCH-014,TL-026,OP-0001,838-GHI,ENGINE,BOM-3,187.89,64.13,LEAK,Temperature High,Rework,ZYD***********ZW0,SUP-01,LOT-5771,WO-10284,False,0,70,74,0,0,2026-11-03 04:15:00,48.329640000000005,72.64644000000001,Repair,Night,Human,False,True
2673,BODY-1,STN-09,MCH-006,TL-027,OP-0013,241-DEF,INTERIOR,BOM-3,211.57,58.23,Unknown,Unknown,Pass,LL0***********TUK,SUP-01,LOT-4179,WO-14534,False,0,56,47,0,0,2026-11-03 04:16:00,48.3021,86.74862,Repair,Night,Automated,False,True
2677,BODY-1,STN-09,MCH-002,TL-003,OP-0003,875-GHI,BODY,BOM-1,263.81,73.16,Unknown,Unknown,Pass,HWP***********C1X,SUP-02,LOT-1412,WO-35080,False,0,77,72,0,0,2026-11-03 04:18:00,52.020195,82.27836,Repair,Night,Human,False,True
2679,PAINT-1,STN-09,MCH-009,TL-024,OP-0028,541-DEF,INTERIOR,BOM-3,428.91,75.37,TORQ_OOS,Torque Out Of Spec,Pass,YXZ***********Z5U,SUP-01,LOT-2757,WO-43761,False,0,56,47,0,0,2026-11-03 04:19:00,52.16013,84.34403999999999,OK,Night,Automated,False,True
2709,PAINT-1,STN-09,MCH-011,TL-006,OP-0005,672-JKL,BODY,BOM-1,397.91,72.18,TORQ_OOS,Unknown,Pass,V2P***********C5K,SUP-01,LOT-4687,WO-83795,False,0,52,50,0,0,2026-11-03 04:34:00,49.55569,79.54731,Reject,Night,Human,False,True
2770,BODY-1,STN-09,MCH-004,TL-010,OP-0006,487-GHI,ELECTRICAL,BOM-3,357.45,60.71,LEAK,Unknown,Pass,988***********P3D,SUP-02,LOT-4083,WO-92109,False,1,69,62,0,0,2026-11-03 05:04:00,54.44982,73.19484,Reject,Night,Human,False,True
2777,PAINT-1,STN-09,MCH-012,TL-007,OP-0029,445-DEF,ELECTRICAL,BOM-3,218.16,54.86,Unknown,Temperature High,Pass,6EF***********LLA,SUP-01,LOT-7466,WO-45624,False,0,75,78,0,0,2026-11-03 05:08:00,46.88702,76.21593,Unknown,Night,Automated,False,True
2798,PAINT-1,STN-09,MCH-020,TL-012,OP-0049,964-DEF,ELECTRICAL,BOM-3,193.22,67.0,TEMP_OOS,Visual Defect,Pass,DNL***********7JP,SUP-01,LOT-2802,WO-95049,False,0,76,68,0,0,2026-11-03 05:18:00,46.781815,178.17855999999998,Reject,Night,Human,True,True
2807,GA-2,STN-09,MCH-011,TL-009,OP-0030,477-DEF,ELECTRICAL,BOM-1,228.15,52.21,TEMP_OOS,Leak Detected,Pass,8NX***********B5H,SUP-09,LOT-5559,WO-80268,False,0,57,52,0,0,2026-11-03 05:23:00,53.08457,62.92079999999999,Reject,Night,Automated,False,True
2814,BODY-1,STN-09,MCH-004,TL-019,OP-0013,279-GHI,INTERIOR,BOM-2,147.27,59.8,LEAK,Unknown,Pass,123***********A3J,SUP-01,LOT-5638,WO-58408,False,0,65,63,0,0,2026-11-03 05:26:00,53.374464,76.07808,Repair,Night,Automated,False,True
2863,BODY-1,STN-09,MCH-005,TL-009,OP-0048,567-ABC,INTERIOR,BOM-2,323.51,66.83,VISUAL,Unknown,Pass,5W7***********3Z0,SUP-09,LOT-3971,WO-11277,False,0,65,55,1,0,2026-11-03 05:51:00,46.966571,156.81841,Repair,Night,Automated,True,True
2882,GA-1,STN-09,MCH-016,TL-017,OP-0016,714-GHI,ELECTRICAL,BOM-1,361.17,64.4,TORQ_OOS,Unknown,Rework,WSX***********8ZG,SUP-02,LOT-6906,WO-19164,False,0,51,47,0,0,2026-11-03 06:00:00,53.19095,80.94275,Repair,Morning,Human,False,True
2892,PAINT-1,STN-09,MCH-001,TL-019,OP-0018,926-DEF,INTERIOR,BOM-2,208.41,59.42,Unknown,Unknown,Pass,7XF***********X0C,SUP-01,LOT-8768,WO-39058,False,0,77,68,0,0,2026-11-03 06:05:00,44.26104,98.54531999999999,Unknown,Morning,Human,False,True
2907,PAINT-1,STN-09,MCH-006,TL-014,OP-0013,705-DEF,INTERIOR,BOM-1,235.12,89.07,TORQ_OOS,Unknown,Pass,4JU***********H48,SUP-02,LOT-9075,WO-64732,False,0,64,67,0,0,2026-11-03 06:13:00,48.04797799999999,70.06593,Reject,Morning,Automated,False,True
2914,GA-1,STN-09,MCH-020,TL-023,OP-0039,643-JKL,ENGINE,BOM-1,219.96,56.47,LEAK,Torque Out Of Spec,Pass,TED***********4ZV,SUP-02,LOT-1608,WO-53524,False,0,50,53,0,0,2026-11-03 06:16:00,46.34688,73.39872,Unknown,Morning,Automated,False,True
2943,BODY-1,STN-09,MCH-005,TL-022,OP-0028,883-ABC,BODY,BOM-1,284.12,57.98,TEMP_OOS,Unknown,Pass,RYG***********RX1,SUP-01,LOT-3488,WO-53682,False,0,76,67,0,0,2026-11-03 06:31:00,39.213885000000005,67.0881,Unknown,Morning,Human,False,True
2958,GA-2,STN-09,MCH-006,TL-008,OP-0006,501-JKL,BODY,BOM-3,258.22,58.43,Unknown,Unknown,Fail,NPL***********5G8,SUP-02,LOT-4711,WO-40265,False,0,57,51,0,0,2026-11-03 06:38:00,44.523294,174.71166000000002,Repair,Morning,Automated,True,True
3044,PAINT-1,STN-09,MCH-008,TL-014,OP-0032,570-JKL,INTERIOR,BOM-1,145.73,53.74,Unknown,Unknown,Pass,YJ6***********7EA,SUP-09,LOT-9123,WO-12242,False,0,78,69,0,0,2026-11-03 07:21:00,58.550712,76.185,Repair,Morning,Automated,False,True
3064,GA-1,STN-09,MCH-001,TL-019,OP-0048,241-DEF,BODY,BOM-3,310.16,47.0,TEMP_OOS,Unknown,Pass,59S***********FDD,SUP-02,LOT-6052,WO-49281,False,0,77,81,0,0,2026-11-03 07:31:00,41.73778,71.74282,Reject,Morning,Human,False,True
3110,GA-1,STN-09,MCH-016,TL-028,OP-0035,848-DEF,BODY,BOM-1,379.14,45.39,TORQ_OOS,Unknown,Pass,P32***********CGY,SUP-01,LOT-5170,WO-31458,False,0,73,67,0,0,2026-11-03 07:54:00,51.419928,93.54612,Unknown,Morning,Automated,False,True
3198,BODY-1,STN-09,MCH-009,TL-026,OP-0035,217-GHI,BODY,BOM-3,329.45,53.98,Unknown,Unknown,Pass,PS4***********705,SUP-09,LOT-5016,WO-89341,False,0,59,60,0,0,2026-11-03 08:38:00,59.27816000000001,72.6058,Repair,Morning,Human,False,True
3207,BODY-1,STN-09,MCH-008,TL-013,OP-0050,953-ABC,INTERIOR,BOM-1,133.29,66.61,TEMP_OOS,Temperature High,Pass,601***********AJX,SUP-02,LOT-6713,WO-79328,False,0,67,59,0,0,2026-11-03 08:43:00,50.34456,81.41035,Reject,Morning,Automated,False,True
3210,GA-1,STN-09,MCH-014,TL-019,OP-0028,622-JKL,INTERIOR,BOM-1,123.4,50.07,TORQ_OOS,Unknown,Pass,M7W***********YVJ,SUP-09,LOT-3976,WO-91505,False,0,57,59,0,0,2026-11-03 08:44:00,45.605484,76.2372,Unknown,Morning,Human,False,True
3235,PAINT-1,STN-09,MCH-008,TL-010,OP-0040,338-DEF,ENGINE,BOM-3,149.57,52.3,TORQ_OOS,Torque Out Of Spec,Pass,U4T***********1UN,SUP-01,LOT-3267,WO-62283,False,0,64,56,0,0,2026-11-03 08:57:00,43.7096,169.97073999999998,Repair,Morning,Automated,True,True
3277,GA-1,STN-09,MCH-001,TL-001,OP-0002,302-DEF,ENGINE,BOM-1,156.62,49.81,Unknown,Temperature High,Pass,E9H***********ZUN,SUP-09,LOT-7333,WO-11181,False,0,77,70,0,0,2026-11-03 09:18:00,53.90016000000001,87.18552000000001,NA,Morning,Automated,False,True
3280,PAINT-1,STN-09,MCH-001,TL-023,OP-0020,459-DEF,BODY,BOM-1,339.64,69.55,Unknown,Unknown,Pass,98K***********TD7,SUP-01,LOT-2877,WO-94716,False,0,71,72,0,0,2026-11-03 09:19:00,49.352520000000005,75.03188,Repair,Morning,Human,False,True
3292,GA-2,STN-09,MCH-008,TL-002,OP-0008,581-GHI,ENGINE,BOM-1,268.59,44.4,TEMP_OOS,Unknown,Pass,PF9***********2FK,SUP-02,LOT-5450,WO-42552,False,0,63,61,0,0,2026-11-03 09:25:00,52.8268,84.62447,Repair,Morning,Automated,False,True
3294,GA-2,STN-09,MCH-014,TL-013,OP-0026,224-GHI,ENGINE,BOM-2,226.47,79.44,TEMP_OOS,Unknown,Pass,475***********EWD,SUP-02,LOT-5370,WO-90200,False,0,51,47,0,0,2026-11-03 09:26:00,41.98365,70.78995,Repair,Morning,Human,False,True
3298,BODY-1,STN-09,MCH-010,TL-006,OP-0031,580-JKL,BODY,BOM-1,383.25,66.56,TORQ_OOS,Torque Out Of Spec,Pass,7KX***********386,SUP-09,LOT-1830,WO-26873,False,0,52,46,0,0,2026-11-03 09:28:00,56.3064,82.71216,Repair,Morning,Automated,False,True
3346,BODY-1,STN-09,MCH-020,TL-009,OP-0032,685-GHI,ENGINE,BOM-3,103.75,55.14,TORQ_OOS,Torque Out Of Spec,Rework,NB1***********4VK,SUP-01,LOT-9705,WO-69619,False,0,76,67,0,0,2026-11-03 09:52:00,47.731684,176.82511,Reject,Morning,Human,True,True
3372,GA-1,STN-09,MCH-003,TL-012,OP-0015,117-JKL,INTERIOR,BOM-1,171.68,53.74,Unknown,Unknown,Fail,LDE***********228,SUP-02,LOT-4576,WO-52141,False,0,55,50,0,0,2026-11-03 10:05:00,48.66225,80.60000000000001,NA,Morning,Human,False,True
3405,GA-2,STN-09,MCH-010,TL-011,OP-0041,206-GHI,ENGINE,BOM-2,193.54,55.88,TORQ_OOS,Visual Defect,Rework,N2Y***********VVN,SUP-02,LOT-6738,WO-67891,False,0,63,53,0,0,2026-11-03 10:22:00,54.416928,78.6256,Repair,Morning,Human,False,True
3512,PAINT-1,STN-09,MCH-005,TL-028,OP-0014,376-JKL,INTERIOR,BOM-1,280.39,52.53,Unknown,Unknown,Pass,CG8***********KBN,SUP-09,LOT-6403,WO-29912,False,0,54,51,0,0,2026-11-03 11:15:00,36.38904,194.85743999999997,OK,Morning,Human,True,True
3528,GA-1,STN-09,MCH-014,TL-007,OP-0026,573-DEF,ENGINE,BOM-2,212.33,54.8,Unknown,Torque Out Of Spec,Rework,TVY***********8WM,SUP-09,LOT-5001,WO-69728,False,0,66,61,0,0,2026-11-03 11:23:00,55.05824,82.89099,Reject,Morning,Human,False,True
3544,BODY-1,STN-09,MCH-020,TL-006,OP-0001,438-GHI,ELECTRICAL,BOM-3,134.94,66.29,TEMP_OOS,Unknown,Fail,8LK***********FEJ,SUP-09,LOT-9213,WO-35194,False,0,54,53,0,0,2026-11-03 11:31:00,37.665,87.08148,Unknown,Morning,Human,False,True
3546,PAINT-1,STN-09,MCH-014,TL-009,OP-0034,840-GHI,INTERIOR,BOM-2,303.06,57.0,Unknown,Leak Detected,Pass,ABR***********6G4,SUP-09,LOT-3480,WO-95004,False,0,74,75,0,0,2026-11-03 11:32:00,47.44584,155.31416,OK,Morning,Human,True,True
3547,GA-2,STN-09,MCH-010,TL-005,OP-0041,338-GHI,BODY,BOM-1,92.24,76.56,Unknown,Leak Detected,Pass,NBA***********UBA,SUP-01,LOT-2830,WO-28724,False,0,69,64,0,0,2026-11-03 11:33:00,57.126160000000006,102.83728000000002,Repair,Morning,Human,False,True
3586,GA-1,STN-09,MCH-007,TL-007,OP-0048,676-DEF,BODY,BOM-2,298.89,67.74,TORQ_OOS,Temperature High,Pass,8FJ***********LF4,SUP-09,LOT-9359,WO-55295,False,0,74,72,0,0,2026-11-03 11:52:00,41.9916,169.66606,Reject,Morning,Human,True,True
3599,GA-2,STN-09,MCH-006,TL-014,OP-0011,545-ABC,ENGINE,BOM-3,308.98,60.91,TORQ_OOS,Torque Out Of Spec,Pass,K3M***********YW8,SUP-01,LOT-7541,WO-39246,False,0,74,71,0,0,2026-11-03 11:59:00,51.50369,90.40863,NA,Morning,Human,False,True
3725,GA-1,STN-09,MCH-020,TL-001,OP-0007,262-GHI,INTERIOR,BOM-3,157.25,42.02,LEAK,Torque Out Of Spec,Pass,84U***********MYP,SUP-01,LOT-4080,WO-80665,False,0,61,63,0,0,2026-11-03 13:02:00,48.15686,80.58120000000001,Repair,Morning,Human,False,True
3730,PAINT-1,STN-09,MCH-002,TL-030,OP-0033,684-ABC,INTERIOR,BOM-1,228.44,62.9,TORQ_OOS,Torque Out Of Spec,Pass,1ME***********NC4,SUP-09,LOT-3504,WO-39293,False,0,61,57,0,0,2026-11-03 13:04:00,49.49300999999999,210.57585,OK,Morning,Automated,True,True
3745,GA-1,STN-09,MCH-006,TL-022,OP-0042,700-JKL,INTERIOR,BOM-1,158.22,51.97,Unknown,Unknown,Pass,PRG***********806,SUP-02,LOT-1893,WO-77865,False,0,79,70,0,0,2026-11-03 13:12:00,42.228336,69.89316000000001,Repair,Morning,Human,False,True
3760,PAINT-1,STN-09,MCH-010,TL-008,OP-0040,697-DEF,INTERIOR,BOM-1,251.8,48.5,LEAK,Visual Defect,Rework,M79***********AKT,SUP-02,LOT-2252,WO-63201,False,0,53,52,0,0,2026-11-03 13:19:00,55.82254,142.21218,Repair,Morning,Automated,True,True
3785,BODY-1,STN-09,MCH-015,TL-010,OP-0049,671-JKL,ENGINE,BOM-1,203.97,73.32,TEMP_OOS,Unknown,Pass,050***********AFA,SUP-01,LOT-1583,WO-93439,False,0,59,53,0,0,2026-11-03 13:32:00,47.77075,73.81838,Reject,Morning,Human,False,True
3820,BODY-1,STN-09,MCH-005,TL-018,OP-0022,447-DEF,INTERIOR,BOM-1,194.47,69.3,TORQ_OOS,Leak Detected,Pass,321***********ANR,SUP-09,LOT-4854,WO-15698,False,0,50,41,0,0,2026-11-03 13:49:00,47.69252000000001,79.41796,Repair,Morning,Human,False,True
3865,PAINT-1,STN-09,MCH-001,TL-004,OP-0024,191-DEF,INTERIOR,BOM-3,225.9,75.21,TEMP_OOS,Torque Out Of Spec,Pass,R5A***********M03,SUP-02,LOT-3963,WO-89397,False,0,51,50,0,0,2026-11-03 14:12:00,52.83385,86.58596000000001,Unknown,Evening,Human,False,True
3884,GA-2,STN-09,MCH-003,TL-020,OP-0033,329-ABC,BODY,BOM-1,147.3,50.99,TORQ_OOS,Torque Out Of Spec,Pass,37X***********FR3,SUP-09,LOT-9259,WO-62878,False,0,64,66,0,0,2026-11-03 14:21:00,52.56679999999999,84.51123999999999,Unknown,Evening,Human,False,True
3932,GA-1,STN-09,MCH-004,TL-024,OP-0041,602-ABC,ELECTRICAL,BOM-2,351.03,67.23,TORQ_OOS,Torque Out Of Spec,Fail,WSV***********D92,SUP-02,LOT-9096,WO-66265,False,0,76,80,0,0,2026-11-03 14:45:00,45.56519,92.00851,OK,Evening,Human,False,True
3970,PAINT-1,STN-09,MCH-012,TL-018,OP-0014,997-GHI,ELECTRICAL,BOM-1,273.03,57.55,Unknown,Unknown,Pass,JK9***********M5J,SUP-01,LOT-5061,WO-71946,False,0,61,62,0,0,2026-11-03 15:04:00,50.9489,72.19363,Reject,Evening,Human,False,True
3974,GA-2,STN-09,MCH-006,TL-006,OP-0037,339-DEF,ENGINE,BOM-3,221.88,49.29,TEMP_OOS,Unknown,Pass,L9F***********AW3,SUP-02,LOT-8190,WO-51330,False,0,78,79,0,0,2026-11-03 15:06:00,54.6696,81.80192,Unknown,Evening,Human,False,True
3985,BODY-1,STN-09,MCH-017,TL-019,OP-0018,349-ABC,BODY,BOM-3,261.99,51.02,LEAK,Temperature High,Fail,KT0***********Y1K,SUP-09,LOT-6204,WO-37662,False,0,66,63,0,0,2026-11-03 15:12:00,46.60842,85.64542999999999,Unknown,Evening,Automated,False,True
3987,GA-2,STN-09,MCH-016,TL-028,OP-0020,163-JKL,BODY,BOM-1,198.1,71.14,Unknown,Unknown,Pass,EJ7***********RS3,SUP-09,LOT-9112,WO-48108,False,0,73,67,0,0,2026-11-03 15:13:00,55.560512,107.01068,OK,Evening,Human,False,True
4010,GA-1,STN-09,MCH-001,TL-018,OP-0006,121-DEF,ENGINE,BOM-1,356.16,64.91,Unknown,Unknown,Pass,04F***********BC1,SUP-01,LOT-1420,WO-29312,False,0,68,59,0,0,2026-11-03 15:24:00,52.477,173.82399999999998,Reject,Evening,Automated,True,True
4059,GA-1,STN-09,MCH-013,TL-022,OP-0004,557-ABC,BODY,BOM-1,343.03,62.44,TORQ_OOS,Visual Defect,Fail,FYL***********KRE,SUP-09,LOT-2080,WO-74081,False,0,68,68,0,0,2026-11-03 15:49:00,50.07864,135.5344,Unknown,Evening,Automated,True,True
4064,PAINT-1,STN-09,MCH-019,TL-017,OP-0042,780-ABC,BODY,BOM-3,355.9,-6.76,VISUAL,Unknown,Pass,E80***********YEB,SUP-02,LOT-9093,WO-89017,False,0,50,46,0,0,2026-11-03 15:51:00,47.8135,84.15176,Reject,Evening,Automated,True,True
4067,BODY-1,STN-09,MCH-002,TL-002,OP-0038,288-ABC,BODY,BOM-1,461.19,-6.76,VISUAL,Leak Detected,Fail,AM4***********ZNX,SUP-01,LOT-3150,WO-23502,False,0,79,71,0,1,2026-11-03 15:53:00,53.7705,94.94334,Unknown,Evening,Automated,True,True
4070,GA-1,STN-09,MCH-010,TL-010,OP-0014,456-ABC,ENGINE,BOM-3,302.97,56.44,Unknown,Unknown,Rework,YW5***********8YK,SUP-01,LOT-8926,WO-28047,False,0,72,72,0,0,2026-11-03 15:54:00,55.448585,87.05965,Reject,Evening,Human,False,True
4148,BODY-1,STN-09,MCH-014,TL-008,OP-0017,907-GHI,ENGINE,BOM-2,161.87,75.28,Unknown,Torque Out Of Spec,Pass,GWH***********698,SUP-02,LOT-6554,WO-97640,False,0,73,76,0,0,2026-11-03 16:33:00,45.42064,181.58072,Repair,Evening,Automated,True,True
4149,BODY-1,STN-09,MCH-004,TL-022,OP-0007,899-ABC,INTERIOR,BOM-1,439.4,62.41,TEMP_OOS,Unknown,Pass,Z5E***********EXR,SUP-02,LOT-2623,WO-66676,False,0,76,72,0,0,2026-11-03 16:34:00,51.96576,78.34992,Repair,Evening,Automated,False,True
