Event_ID,Line,Station,TS,Part_No,BOM_Version,Cycle_Time,Defect,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Temp_C,Shift_Derived,Torque_Nm,Pressure_Bar,Torque_Anomaly,Temp_Anomaly,Pressure_Anomaly,Cycle_Anomaly,Tool_ID_Clean,Tool_Type,Calibration_Status,Effective_Date
1030,GA-2,STN-07,2026-10-03 14:34:00,428-DEF,BOM-2,56.54,REPAIR,SUP-09,6PG***********MK5,WO-76984,False,Leak Detected,0.9802,83.86155555555555,Evening,54.10704,9.01784,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
1056,GA-2,STN-07,2026-10-03 14:47:00,445-ABC,BOM-2,74.51,OK,SUP-09,ZR7***********SWV,WO-56131,False,Unknown,1.004,69.8784,Evening,57.6296,10.441600000000001,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
1065,GA-1,STN-07,2026-10-03 14:52:00,899-ABC,BOM-2,58.43,REPAIR,SUP-01,4ZN***********JXW,WO-61634,False,Visual Defect,1.0312,70.00702222222222,Evening,48.26015999999999,9.2808,False,False,False,False,TL-012,Torque Wrench,Valid,2026-01-01
1070,GA-2,STN-07,2026-10-03 14:54:00,134-ABC,BOM-2,60.46,REJECT,SUP-09,AN1***********SRB,WO-43925,False,Temperature High,0.9741,70.91448,Evening,48.31536,8.57208,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
1082,GA-1,STN-07,2026-10-03 15:00:00,414-DEF,BOM-3,66.62,UNKNOWN,SUP-02,H1U***********4PZ,WO-91918,False,Temperature High,1.0362,86.0046,Evening,50.98104,12.53802,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
1083,GA-1,STN-07,2026-10-03 15:01:00,358-GHI,BOM-3,81.08,REJECT,SUP-01,EGB***********5DD,WO-32977,False,Torque Out Of Spec,0.9831,68.91530999999999,Evening,51.317820000000005,11.766996235469325,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
1086,GA-1,STN-07,2026-10-03 15:02:00,292-GHI,BOM-3,56.17,REJECT,SUP-01,REF***********47K,WO-14865,False,Unknown,1.0037,92.64151,Evening,48.1776,9.31466374329486,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
1117,GA-2,STN-07,2026-10-03 15:18:00,334-ABC,BOM-3,63.89,REJECT,SUP-02,RUC***********KSS,WO-60705,False,Temperature High,1.0,78.7,Evening,55.7,9.756063928074022,False,False,False,False,TL-014,Torque Wrench,Valid,2026-06-01
1124,GA-1,STN-07,2026-10-03 15:21:00,947-GHI,BOM-2,63.32,REJECT,SUP-09,DZT***********PNX,WO-80106,False,Torque Out Of Spec,1.0133,89.37306000000001,Evening,49.44904,6.485120000000001,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
1135,GA-1,STN-07,2026-10-03 15:27:00,793-ABC,BOM-3,63.41,REPAIR,SUP-09,UC6***********LR9,WO-43120,False,Torque Out Of Spec,1.0032,73.7352,Evening,49.35744,8.818930211392876,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
1139,GA-2,STN-07,2026-10-03 15:29:00,611-DEF,BOM-2,58.49,REPAIR,SUP-09,HGC***********BS6,WO-25540,False,Torque Out Of Spec,0.9809,80.92425,Evening,48.65264,10.563892221348887,False,False,False,False,TL-005,Torque Wrench,Valid,2026-01-01
1144,GA-1,STN-07,2026-10-03 15:31:00,878-DEF,BOM-2,73.52,OK,SUP-01,HVH***********TWV,WO-33164,False,Visual Defect,0.9578,59.00048,Evening,45.30394,,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
1148,GA-1,STN-07,2026-10-03 15:33:00,945-GHI,BOM-1,53.72,REPAIR,SUP-02,J0D***********8LU,WO-62232,False,Temperature High,0.9912,84.80266666666667,Evening,47.67672,10.47663095188847,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
1158,GA-2,STN-07,2026-10-03 15:38:00,918-DEF,BOM-1,61.23,REJECT,SUP-02,NCR***********4BU,WO-31548,False,Visual Defect,0.9995,64.3678,Evening,57.371300000000005,7.8422965016064765,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
1164,GA-2,STN-07,2026-10-03 15:41:00,836-DEF,BOM-2,76.99,REJECT,SUP-02,GLY***********UEF,WO-34136,False,Visual Defect,0.9907,85.2002,Evening,42.10475,8.22281,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
1179,GA-2,STN-07,2026-10-03 15:49:00,525-ABC,BOM-3,64.41,REJECT,SUP-02,MPM***********ABP,WO-72805,False,Leak Detected,0.9949,66.16085,Evening,51.53582,9.05359,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
1193,GA-1,STN-07,2026-10-03 15:56:00,242-GHI,BOM-1,66.57,,SUP-09,UXT***********W5K,WO-88946,False,Visual Defect,1.0276,80.56384000000001,Evening,50.04412000000001,10.48152,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
1166,GA-2,STN-07,2026-10-03 16:10:00,245-GHI,BOM-2,53.41,REPAIR,SUP-09,RKX***********2HS,WO-71303,False,Temperature High,1.0212,55.042680000000004,Evening,46.66884000000001,,False,False,False,False,TL-003,Torque Wrench,Valid,2026-01-01
1231,GA-1,STN-07,2026-10-03 16:15:00,542-ABC,BOM-3,82.34,REJECT,SUP-09,VNC***********P9H,WO-54514,False,Torque Out Of Spec,1.0209,88.51203,Evening,48.28856999999999,14.408515699333966,False,False,False,False,TL-020,Torque Wrench,Valid,2026-06-01
1251,GA-1,STN-07,2026-10-03 16:25:00,813-DEF,BOM-1,60.91,,SUP-01,JSF***********BBS,WO-99144,False,Temperature High,1.0169,62.84441999999999,Evening,55.72612,13.62646,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
1256,GA-2,STN-07,2026-10-03 16:27:00,869-ABC,BOM-3,49.05,REJECT,SUP-01,0UX***********J7E,WO-74025,False,Temperature High,0.9705,72.9816,Evening,45.51645,12.934379266123363,False,False,False,False,TL-004,Torque Wrench,Valid,2026-06-01
1264,GA-2,STN-07,2026-10-03 16:31:00,622-DEF,BOM-1,62.77,REPAIR,SUP-01,C0R***********MEZ,WO-17066,False,Visual Defect,1.0172,74.35732,Evening,48.62216,11.922668542037261,False,False,False,False,TL-012,Torque Wrench,Valid,2025-01-01
1266,GA-1,STN-07,2026-10-03 16:32:00,427-ABC,BOM-3,73.32,REPAIR,SUP-09,V0U***********T1U,WO-74911,False,Torque Out Of Spec,1.0029,82.93983,Evening,49.54326,9.715209117610556,False,False,False,False,TL-004,Torque Wrench,Valid,2026-06-01
1269,GA-2,STN-07,2026-10-03 16:34:00,756-DEF,BOM-1,76.75,REJECT,SUP-09,P2W***********JRX,WO-61076,False,Unknown,1.0211,76.48039,Evening,54.42462999999999,7.5964016326755734,False,False,False,False,TL-017,Torque Wrench,Valid,2025-01-01
1292,GA-2,STN-07,2026-10-03 16:45:00,336-DEF,BOM-2,62.73,REJECT,SUP-09,7R0***********3PE,WO-91584,False,Temperature High,0.9804,93.33408000000001,Evening,46.86312,10.882968601332065,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
1299,GA-1,STN-07,2026-10-03 16:49:00,859-DEF,BOM-2,57.82,REJECT,SUP-01,JPN***********T9G,WO-90775,False,Torque Out Of Spec,1.0083,85.30217999999999,Evening,44.56686,9.454680842262027,False,False,False,False,TL-016,Torque Wrench,Valid,2026-01-01
1321,GA-2,STN-07,2026-10-03 17:00:00,163-GHI,BOM-2,75.05,,SUP-01,NC1***********S6R,WO-83621,False,Unknown,0.9891,86.54625,Evening,45.69642,11.77029,False,False,False,False,TL-017,Torque Wrench,Valid,2026-01-01
1340,GA-1,STN-07,2026-10-03 17:09:00,336-GHI,BOM-2,68.59,REJECT,SUP-09,89E***********1W3,WO-92490,False,Torque Out Of Spec,1.003,85.5559,Evening,49.0467,8.926699999999999,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
1352,GA-1,STN-07,2026-10-03 17:15:00,706-GHI,BOM-1,73.63,UNKNOWN,SUP-09,SB2***********PPV,WO-66135,False,Torque Out Of Spec,1.032,87.3072,Evening,54.4896,9.9072,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
1373,GA-2,STN-07,2026-10-03 17:26:00,791-DEF,BOM-1,50.7,REJECT,SUP-01,43F***********3FL,WO-93788,False,Torque Out Of Spec,0.9987,61.12044,Evening,51.9324,10.18674,False,False,False,False,TL-006,Torque Wrench,Valid,2025-01-01
1380,GA-2,STN-07,2026-10-03 17:29:00,646-DEF,BOM-1,49.84,REPAIR,SUP-02,RFD***********XPC,WO-35705,False,Visual Defect,1.0473,75.40559999999999,Evening,60.11502,12.585969883754602,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
1402,GA-1,STN-07,2026-10-03 17:40:00,549-ABC,BOM-2,51.97,,SUP-02,H9A***********FRS,WO-35438,False,Torque Out Of Spec,0.9765,63.179550000000006,Evening,47.2626,7.51905,False,False,False,False,TL-003,Torque Wrench,Valid,2026-01-01
1404,GA-1,STN-07,2026-10-03 17:41:00,897-DEF,BOM-2,65.38,REJECT,SUP-01,6Y8***********V38,WO-71979,False,Unknown,0.9972,85.46004,Evening,47.367,10.171439999999999,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
1416,GA-2,STN-07,2026-10-03 17:47:00,574-ABC,BOM-1,54.09,REPAIR,SUP-01,F9T***********SMT,WO-83135,False,Visual Defect,1.0175,81.09475,Evening,46.499750000000006,11.1925,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
1418,GA-1,STN-07,2026-10-03 17:48:00,178-DEF,BOM-3,57.71,REPAIR,SUP-02,L4S***********FPV,WO-49550,False,Torque Out Of Spec,0.9807,83.75178000000001,Evening,53.9385,9.414719999999999,False,False,False,False,TL-008,Torque Wrench,Valid,2026-06-01
1466,GA-1,STN-07,2026-10-03 18:12:00,543-GHI,BOM-1,69.64,REPAIR,SUP-01,UGV***********PAX,WO-12598,False,Visual Defect,1.0078,90.702,Evening,50.59156,9.776573036031936,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
1485,GA-1,STN-07,2026-10-03 18:22:00,267-DEF,BOM-2,56.0,OK,SUP-09,7B2***********T61,WO-61775,False,Visual Defect,0.9701,81.19737,Evening,52.28839,7.17874,False,False,False,False,TL-009,Torque Wrench,Valid,2026-01-01
1502,GA-2,STN-07,2026-10-03 18:30:00,822-DEF,BOM-2,69.7,REPAIR,SUP-02,P95***********VMY,WO-43380,False,Torque Out Of Spec,1.0033,69.02704,Evening,47.054770000000005,12.147125580882252,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
1514,GA-1,STN-07,2026-10-03 18:36:00,735-DEF,BOM-1,52.67,,SUP-01,VM4***********MFN,WO-10700,False,Temperature High,0.9933,86.01978,Evening,39.732,10.23099,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
1520,GA-2,STN-07,2026-10-03 18:39:00,611-ABC,BOM-2,60.5,REJECT,SUP-01,UXB***********J77,WO-98977,False,Torque Out Of Spec,0.9973,74.09939,Evening,40.19119,11.86787,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
1578,GA-2,STN-07,2026-10-03 19:08:00,532-DEF,BOM-3,72.53,REJECT,SUP-02,2PJ***********S3A,WO-27353,False,Temperature High,0.9827,73.48412222222221,Evening,54.14677,8.35295,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
1584,GA-1,STN-07,2026-10-03 19:11:00,160-GHI,BOM-3,68.32,REJECT,SUP-01,5HW***********3N3,WO-21363,False,Leak Detected,0.9854,97.28087777777779,Evening,45.8211,11.3321,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
1600,GA-2,STN-07,2026-10-03 19:19:00,751-GHI,BOM-1,54.23,REJECT,SUP-09,72V***********3T8,WO-14082,False,Visual Defect,0.9585,76.20075,Evening,42.84495,8.2431,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
1605,GA-2,STN-07,2026-10-03 19:22:00,650-ABC,BOM-3,46.97,,SUP-09,6BD***********ZGC,WO-53464,False,Leak Detected,0.9472,67.91424,Evening,45.84448,8.43008,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
1608,GA-1,STN-07,2026-10-03 19:23:00,471-ABC,BOM-3,61.62,REJECT,SUP-01,0L9***********2UR,WO-84519,False,Visual Defect,0.9961,66.04142999999999,Evening,50.8011,11.654369999999998,False,False,False,False,TL-010,Torque Wrench,Valid,2026-06-01
1626,GA-1,STN-07,2026-10-03 19:32:00,317-GHI,BOM-3,33.65,OK,SUP-09,DVT***********9U5,WO-49938,False,Unknown,0.9903,83.28423,Evening,55.15971,9.110759999999999,False,False,False,False,TL-017,Torque Wrench,Valid,2026-06-01
1627,GA-1,STN-07,2026-10-03 19:33:00,480-ABC,BOM-3,61.96,,SUP-09,UE0***********1SK,WO-68310,False,Temperature High,1.0281,76.49064000000001,Evening,39.37623,8.01918,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
1637,GA-1,STN-07,2026-10-03 19:38:00,607-DEF,BOM-3,70.2,REPAIR,SUP-09,FJE***********PYS,WO-78260,False,Unknown,0.9697,73.79417,Evening,39.951640000000005,,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
1644,GA-1,STN-07,2026-10-03 19:41:00,223-GHI,BOM-1,53.84,REJECT,SUP-09,Y1C***********47K,WO-43465,False,Temperature High,1.0058,84.18546,Evening,53.50856,10.686425626387567,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
1648,GA-2,STN-07,2026-10-03 19:43:00,851-ABC,BOM-2,65.15,REJECT,SUP-09,WYB***********M5G,WO-12182,False,Leak Detected,1.017,71.80019999999999,Evening,56.74859999999999,12.1023,False,False,False,False,TL-002,Torque Wrench,Valid,2026-01-01
1651,GA-2,STN-07,2026-10-03 19:45:00,891-DEF,BOM-2,51.94,REJECT,SUP-01,3LY***********E08,WO-50248,False,Leak Detected,0.998,80.838,Evening,47.405,10.3792,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
1656,GA-2,STN-07,2026-10-03 19:47:00,331-ABC,BOM-1,72.61,REPAIR,SUP-02,BDP***********3LR,WO-76989,False,Temperature High,1.0131,83.07419999999999,Evening,42.75282,8.307419999999999,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
1668,GA-1,STN-07,2026-10-03 19:53:00,416-GHI,BOM-1,66.11,REPAIR,SUP-09,JBS***********BHW,WO-97013,False,Unknown,0.9952,75.93375999999999,Evening,49.76,10.35008,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
1670,GA-2,STN-07,2026-10-03 19:54:00,942-DEF,BOM-1,46.03,UNKNOWN,SUP-02,NAN***********3FN,WO-99936,False,Torque Out Of Spec,1.0573,94.31116,Evening,49.16445,11.182574221928045,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
1676,GA-1,STN-07,2026-10-03 19:57:00,,BOM-2,52.32,,SUP-01,2EC***********85H,WO-78510,False,Temperature High,1.0217,84.08591,Evening,42.80923,8.833628428411865,False,False,False,False,TL-017,Torque Wrench,Valid,2026-01-01
1685,GA-1,STN-07,2026-10-03 20:02:00,784-DEF,BOM-3,49.3,REPAIR,SUP-01,LMP***********GC4,WO-32236,False,Visual Defect,1.0085,72.91454999999999,Evening,47.1978,10.4884,False,False,False,False,TL-004,Torque Wrench,Valid,2026-06-01
1702,GA-1,STN-07,2026-10-03 20:10:00,432-ABC,BOM-3,51.25,UNKNOWN,SUP-02,KY9***********MG0,WO-71169,False,Torque Out Of Spec,1.0028,70.59712,Evening,47.633,11.732759999999999,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
1722,GA-2,STN-07,2026-10-03 20:20:00,948-ABC,BOM-2,59.39,,SUP-02,KSX***********XGU,WO-74513,False,Torque Out Of Spec,1.032,82.2504,Evening,44.376000000000005,10.986141562900757,False,False,False,False,TL-023,Torque Wrench,Valid,2026-01-01
1725,GA-1,STN-07,2026-10-03 20:22:00,302-GHI,BOM-1,45.85,REPAIR,SUP-09,EX3***********KUB,WO-61185,False,Torque Out Of Spec,0.9745,75.71865000000001,Evening,54.1822,7.796,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
1727,GA-1,STN-07,2026-10-03 20:23:00,378-DEF,BOM-2,76.39,REPAIR,SUP-09,RBE***********9ZD,WO-47364,False,Torque Out Of Spec,0.991,67.18979999999999,Evening,44.8923,10.577007404955943,False,False,False,False,TL-022,Torque Wrench,Valid,2026-01-01
1731,GA-1,STN-07,2026-10-03 20:25:00,676-ABC,BOM-1,55.08,,SUP-02,D6H***********1RW,WO-26884,False,Visual Defect,1.0158,85.63194,Evening,50.2821,11.668133868365532,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
1752,GA-1,STN-07,2026-10-03 20:35:00,185-ABC,BOM-3,76.09,REJECT,SUP-09,UHR***********N88,WO-11033,False,Torque Out Of Spec,1.0045,74.63435,Evening,47.11105,9.4423,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
1764,GA-1,STN-07,2026-10-03 20:41:00,347-ABC,BOM-2,58.36,OK,SUP-09,KC5***********JL1,WO-31786,False,Torque Out Of Spec,0.9812,64.66108,Evening,43.85964,10.891319999999999,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
1770,GA-2,STN-07,2026-10-03 20:44:00,924-GHI,BOM-3,70.26,REJECT,SUP-01,H51***********KCB,WO-65293,False,Temperature High,0.947,75.39172222222223,Evening,60.608,6.723699999999999,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
1774,GA-2,STN-07,2026-10-03 20:46:00,878-GHI,BOM-2,57.7,,SUP-01,XF7***********X23,WO-62946,False,Leak Detected,1.0116,85.27788,Evening,59.1786,10.419480000000002,False,False,False,False,TL-009,Torque Wrench,Valid,2026-01-01
1792,GA-1,STN-07,2026-10-03 20:55:00,217-DEF,BOM-2,84.19,UNKNOWN,SUP-02,S5L***********RVW,WO-80099,False,Leak Detected,1.0331,84.71419999999999,Evening,51.655,10.847549999999998,False,False,False,False,TL-022,Torque Wrench,Valid,2026-01-01
1796,GA-2,STN-07,2026-10-03 20:57:00,843-ABC,BOM-1,71.84,REJECT,SUP-09,EZC***********FZ4,WO-91274,False,Leak Detected,0.9832,82.0972,Evening,47.58688,9.43872,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
1825,GA-1,STN-07,2026-10-03 21:12:00,575-ABC,BOM-1,54.13,REJECT,SUP-02,WN1***********3FC,WO-41916,False,Visual Defect,1.012,102.9204,Evening,46.147200000000005,9.93593403108151,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
1828,GA-1,STN-07,2026-10-03 21:13:00,165-DEF,BOM-3,45.18,REJECT,SUP-01,5LJ***********SVX,WO-39623,False,Torque Out Of Spec,0.9661,80.72302222222223,Evening,55.84058,7.922019999999999,False,False,False,False,TL-018,Torque Wrench,Valid,2026-06-01
1845,GA-1,STN-07,2026-10-03 21:22:00,392-ABC,BOM-1,55.33,UNKNOWN,SUP-09,KLV***********VHD,WO-34894,False,Visual Defect,1.0021,75.45813,Evening,43.49114,12.0252,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
1854,GA-2,STN-07,2026-10-03 21:26:00,463-GHI,BOM-1,55.66,REJECT,SUP-02,1JM***********F97,WO-43869,False,Leak Detected,1.0078,82.1357,Evening,53.81652,9.957234655745392,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
1864,GA-1,STN-07,2026-10-03 21:31:00,938-ABC,BOM-2,55.57,REJECT,SUP-02,CPC***********K16,WO-88395,False,Leak Detected,0.9891,72.59994,Evening,54.49941,10.549908989368303,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
1895,GA-1,STN-07,2026-10-03 21:47:00,741-DEF,BOM-2,67.23,REJECT,SUP-02,WJX***********PEF,WO-17892,False,Leak Detected,0.9665,69.00810000000001,Evening,47.06855,10.675360939891613,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
1946,GA-1,STN-07,2026-10-03 22:12:00,,BOM-3,59.95,UNKNOWN,SUP-01,1L8***********H7N,WO-84015,False,Unknown,1.0009,85.37677,Night,41.0369,10.68957169845144,False,False,False,False,TL-011,Torque Wrench,Valid,2026-06-01
1947,GA-1,STN-07,2026-10-03 22:13:00,969-DEF,BOM-1,54.11,REPAIR,SUP-09,NNB***********H5X,WO-71146,False,Visual Defect,0.9964,71.14296,Night,46.03368,9.562933851818144,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
1952,GA-2,STN-07,2026-10-03 22:15:00,747-ABC,BOM-2,67.39,REPAIR,SUP-09,RCS***********ZWM,WO-33615,False,Unknown,1.0218,78.78078,Night,52.31616,12.568140000000001,False,False,False,False,TL-019,Torque Wrench,Valid,2026-01-01
1967,GA-2,STN-07,2026-10-03 22:23:00,533-DEF,BOM-3,81.08,OK,SUP-01,SJB***********E8Y,WO-26432,False,Torque Out Of Spec,0.9925,77.51425,Night,50.816,10.42125,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
1981,GA-1,STN-07,2026-10-03 22:30:00,966-GHI,BOM-1,64.93,REPAIR,SUP-02,BPH***********79J,WO-90380,False,Torque Out Of Spec,0.9886,76.51764000000001,Night,50.31974,12.8518,False,False,False,False,TL-001,Torque Wrench,Valid,2025-01-01
2002,GA-2,STN-07,2026-10-03 22:40:00,547-DEF,BOM-3,69.57,REPAIR,SUP-09,CS6***********AF8,WO-31490,False,Leak Detected,1.0054,80.13038,Night,46.952180000000006,11.15994,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
2022,GA-2,STN-07,2026-10-03 22:50:00,202-DEF,BOM-3,60.48,,SUP-01,X2M***********4E3,WO-74461,False,Leak Detected,1.0112,77.15456,Night,46.61632000000001,13.044480000000002,False,False,False,False,TL-002,Torque Wrench,Valid,2026-06-01
2026,GA-1,STN-07,2026-10-03 22:52:00,817-DEF,BOM-3,59.29,REPAIR,SUP-01,ZED***********7K0,WO-69528,False,Leak Detected,0.9649,86.35855,Night,41.10474,8.58761,False,False,False,False,TL-018,Torque Wrench,Valid,2026-06-01
2058,GA-1,STN-07,2026-10-03 23:08:00,841-DEF,BOM-1,74.26,REPAIR,SUP-01,G94***********R4G,WO-68875,False,Temperature High,0.9958,78.26988,Night,40.72822,5.8752200000000006,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
2059,GA-1,STN-07,2026-10-03 23:09:00,120-DEF,BOM-1,68.29,REJECT,SUP-01,YPT***********978,WO-55611,False,Leak Detected,1.0322,78.24076,Night,48.5134,9.08336,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
2119,GA-1,STN-07,2026-10-03 23:39:00,239-DEF,BOM-3,58.3,,SUP-09,TCF***********JX8,WO-37037,False,Leak Detected,1.0142,67.14004,Night,51.82562,9.272254167873246,False,False,False,False,TL-017,Torque Wrench,Valid,2026-06-01
2123,GA-2,STN-07,2026-10-03 23:40:00,758-DEF,BOM-3,55.77,REJECT,SUP-02,4A8***********MUA,WO-78340,False,Leak Detected,1.0184,82.03777777777778,Night,46.8464,10.59136,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
2140,GA-1,STN-07,2026-10-03 23:49:00,267-GHI,BOM-2,53.99,OK,SUP-01,JBU***********56Y,WO-40411,False,Unknown,1.0044,85.67532,Night,56.54772,10.345320000000001,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
2145,GA-1,STN-07,2026-10-03 23:52:00,933-ABC,BOM-1,50.89,UNKNOWN,SUP-01,C4E***********5V5,WO-81877,False,Visual Defect,0.9832,86.30311111111111,Night,45.62047999999999,9.24208,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
2205,GA-2,STN-07,2026-11-03 00:22:00,689-GHI,BOM-1,56.72,REPAIR,SUP-09,7H6***********F3Z,WO-88991,False,Unknown,1.0173,86.87742000000001,Night,50.865,10.783380000000001,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
2216,GA-2,STN-07,2026-11-03 00:27:00,360-GHI,BOM-3,56.61,REPAIR,SUP-01,XHC***********YGK,WO-90872,False,Torque Out Of Spec,0.9822,86.82648,Night,49.20822,8.74158,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
2264,GA-1,STN-07,2026-11-03 00:51:00,556-ABC,BOM-2,66.07,REJECT,SUP-09,XU4***********7KR,WO-18916,False,Visual Defect,1.021,92.91099999999999,Night,50.029,9.5974,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
2269,GA-1,STN-07,2026-11-03 00:54:00,269-GHI,BOM-1,64.53,OK,SUP-02,56U***********DCT,WO-56717,False,Leak Detected,1.0103,84.96623,Night,41.22024,8.48652,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
2271,GA-2,STN-07,2026-11-03 00:55:00,204-ABC,BOM-2,51.69,,SUP-09,LLT***********YFD,WO-74073,False,Visual Defect,1.0313,94.15769,Night,53.73073000000001,9.2817,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
2300,GA-2,STN-07,2026-11-03 01:09:00,936-ABC,BOM-1,78.97,REJECT,SUP-09,T6Z***********G42,WO-13311,False,Leak Detected,1.0233,69.07275000000001,Night,51.165000000000006,6.349853141935218,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
2315,GA-2,STN-07,2026-11-03 01:17:00,400-DEF,BOM-3,65.96,REPAIR,SUP-01,7FU***********PLT,WO-71842,False,Torque Out Of Spec,0.9882,84.58991999999999,Night,51.8805,7.510319999999999,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
2333,GA-2,STN-07,2026-11-03 01:26:00,912-GHI,BOM-2,68.16,,SUP-09,7YZ***********TVK,WO-39699,False,Visual Defect,1.0186,76.90429999999999,Night,52.25418,11.2046,False,False,False,False,TL-009,Torque Wrench,Valid,2026-01-01
2335,GA-2,STN-07,2026-11-03 01:27:00,247-DEF,BOM-3,61.86,UNKNOWN,SUP-01,7CW***********JPT,WO-83658,False,Unknown,0.9937,75.22309,Night,47.20075,11.129439999999999,False,False,False,False,TL-008,Torque Wrench,Valid,2026-06-01
2342,GA-2,STN-07,2026-11-03 01:30:00,474-ABC,BOM-3,46.51,,SUP-02,SFX***********2XB,WO-26838,False,Leak Detected,1.0039,77.80225,Night,49.1911,6.8265199999999995,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
2344,GA-2,STN-07,2026-11-03 01:31:00,778-GHI,BOM-3,65.14,REJECT,SUP-01,D84***********1AU,WO-70611,False,Temperature High,0.9848,84.10192,Night,48.35368,10.952180807788306,False,False,False,False,TL-017,Torque Wrench,Valid,2026-06-01
2345,GA-2,STN-07,2026-11-03 01:32:00,600-DEF,BOM-1,65.64,REPAIR,SUP-01,FL9***********K7K,WO-68586,False,Leak Detected,0.979,71.467,Night,52.9639,9.8879,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
2363,GA-2,STN-07,2026-11-03 01:41:00,530-GHI,BOM-3,84.46,REJECT,SUP-01,HFG***********2X7,WO-95544,False,Torque Out Of Spec,0.99,79.99199999999999,Night,47.718,9.569767922889174,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
2376,GA-1,STN-07,2026-11-03 01:47:00,834-GHI,BOM-1,66.98,OK,SUP-09,CTZ***********PE7,WO-87507,False,Visual Defect,0.9712,60.31152,Night,36.71135999999999,6.99264,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
